"Username","control","Response.RT","Direction","source","encoding","Scored"
"5b17642244127b00013f7f65","Control",2762,"not presented","Prolific","JOL",0
"5b17642244127b00013f7f65","Control",2522,"not presented","Prolific","JOL",0
"5b17642244127b00013f7f65","Control",2689,"not presented","Prolific","JOL",0
"5b17642244127b00013f7f65","Control",6088,"not presented","Prolific","JOL",0
"5b17642244127b00013f7f65","Control",2870,"not presented","Prolific","JOL",0
"5b17642244127b00013f7f65","Control",6905,"not presented","Prolific","JOL",0
"5b17642244127b00013f7f65","Control",5197,"not presented","Prolific","JOL",0
"5b17642244127b00013f7f65","Control",2212,"not presented","Prolific","JOL",1
"5b17642244127b00013f7f65","Control",2598,"not presented","Prolific","JOL",0
"5b17642244127b00013f7f65","Control",2993,"not presented","Prolific","JOL",0
"5b17642244127b00013f7f65","Control",6668,"not presented","Prolific","JOL",0
"5b17642244127b00013f7f65","Control",2357,"not presented","Prolific","JOL",0
"5b17642244127b00013f7f65","Control",2945,"not presented","Prolific","JOL",1
"5b17642244127b00013f7f65","Control",4071,"not presented","Prolific","JOL",0
"5b17642244127b00013f7f65","Control",3638,"not presented","Prolific","JOL",0
"5b17642244127b00013f7f65","Control",5001,"not presented","Prolific","JOL",0
"5b17642244127b00013f7f65","Control",3619,"not presented","Prolific","JOL",0
"5b17642244127b00013f7f65","Control",2594,"not presented","Prolific","JOL",0
"5b1efc25bdf4e1000163af46","Control",3206,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",2648,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",2295,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",2022,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",3594,"not presented","Prolific","Read",1
"5b1efc25bdf4e1000163af46","Control",2564,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",2127,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",2060,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",1760,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",2333,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",1919,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",1889,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",2319,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",2099,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",1873,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",3740,"not presented","Prolific","Read",1
"5b1efc25bdf4e1000163af46","Control",2147,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",5034,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",3414,"not presented","Prolific","Read",1
"5b1efc25bdf4e1000163af46","Control",2295,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",2688,"not presented","Prolific","Read",1
"5b1efc25bdf4e1000163af46","Control",1756,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",2585,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",2233,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",2265,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",2284,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",2470,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",2110,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",2155,"not presented","Prolific","Read",0
"5b1efc25bdf4e1000163af46","Control",2088,"not presented","Prolific","Read",0
"5b421b9ac2e3810001763252","Control",6910,"not presented","Prolific","Read",1
"5b421b9ac2e3810001763252","Control",5307,"not presented","Prolific","Read",0
"5b421b9ac2e3810001763252","Control",4624,"not presented","Prolific","Read",0
"5b421b9ac2e3810001763252","Control",4469,"not presented","Prolific","Read",0
"5b421b9ac2e3810001763252","Control",4050,"not presented","Prolific","Read",0
"5b421b9ac2e3810001763252","Control",4025,"not presented","Prolific","Read",1
"5b421b9ac2e3810001763252","Control",3083,"not presented","Prolific","Read",0
"5b421b9ac2e3810001763252","Control",3509,"not presented","Prolific","Read",0
"5b421b9ac2e3810001763252","Control",3439,"not presented","Prolific","Read",0
"5b421b9ac2e3810001763252","Control",2779,"not presented","Prolific","Read",1
"5b421b9ac2e3810001763252","Control",3143,"not presented","Prolific","Read",0
"5b421b9ac2e3810001763252","Control",3363,"not presented","Prolific","Read",1
"5b421b9ac2e3810001763252","Control",3404,"not presented","Prolific","Read",0
"5b421b9ac2e3810001763252","Control",2639,"not presented","Prolific","Read",1
"5b421b9ac2e3810001763252","Control",3816,"not presented","Prolific","Read",0
"5b421b9ac2e3810001763252","Control",3669,"not presented","Prolific","Read",0
"5b421b9ac2e3810001763252","Control",4522,"not presented","Prolific","Read",0
"5b421b9ac2e3810001763252","Control",3531,"not presented","Prolific","Read",0
"5b421b9ac2e3810001763252","Control",2959,"not presented","Prolific","Read",1
"5b421b9ac2e3810001763252","Control",3117,"not presented","Prolific","Read",1
"5b421b9ac2e3810001763252","Control",2953,"not presented","Prolific","Read",1
"5b421b9ac2e3810001763252","Control",3042,"not presented","Prolific","Read",0
"5b421b9ac2e3810001763252","Control",2807,"not presented","Prolific","Read",1
"5b421b9ac2e3810001763252","Control",2975,"not presented","Prolific","Read",1
"5b421b9ac2e3810001763252","Control",3589,"not presented","Prolific","Read",1
"5b421b9ac2e3810001763252","Control",2735,"not presented","Prolific","Read",1
"5b421b9ac2e3810001763252","Control",3247,"not presented","Prolific","Read",1
"5b421b9ac2e3810001763252","Control",2776,"not presented","Prolific","Read",1
"5b421b9ac2e3810001763252","Control",3218,"not presented","Prolific","Read",0
"5b421b9ac2e3810001763252","Control",2772,"not presented","Prolific","Read",1
"5b47e287bc06c90001f8b67d","Control",4307,"not presented","Prolific","JOL",1
"5b47e287bc06c90001f8b67d","Control",3245,"not presented","Prolific","JOL",1
"5b47e287bc06c90001f8b67d","Control",2892,"not presented","Prolific","JOL",1
"5b47e287bc06c90001f8b67d","Control",2846,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",2104,"not presented","Prolific","JOL",1
"5b47e287bc06c90001f8b67d","Control",2965,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",2744,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",3464,"not presented","Prolific","JOL",1
"5b47e287bc06c90001f8b67d","Control",2204,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",2129,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",2214,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",2948,"not presented","Prolific","JOL",1
"5b47e287bc06c90001f8b67d","Control",2948,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",3028,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",2119,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",3119,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",3079,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",3267,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",3888,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",3529,"not presented","Prolific","JOL",1
"5b47e287bc06c90001f8b67d","Control",2944,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",2181,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",1675,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",3385,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",1929,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",2073,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",1946,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",1952,"not presented","Prolific","JOL",0
"5b47e287bc06c90001f8b67d","Control",1847,"not presented","Prolific","JOL",1
"5b47e287bc06c90001f8b67d","Control",3393,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",2357,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",2449,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",2045,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",2392,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",2060,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",1847,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",2933,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",2019,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",1922,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",2208,"not presented","Prolific","JOL",1
"5b5e0e86902ad10001cfcc59","Control",1764,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",3013,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",2189,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",1922,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",2024,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",2252,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",2096,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",2491,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",2063,"not presented","Prolific","JOL",1
"5b5e0e86902ad10001cfcc59","Control",2367,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",2081,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",1922,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",1804,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",2027,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",3458,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",1977,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",1797,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",1857,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",1840,"not presented","Prolific","JOL",0
"5b5e0e86902ad10001cfcc59","Control",1731,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",3560,"not presented","Prolific","JOL",1
"5bc8cdca0f10750001d70716","Control",2630,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",2654,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",2346,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",2325,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",2868,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",2138,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",1866,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",2507,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",1482,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",1638,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",1669,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",1384,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",4784,"not presented","Prolific","JOL",1
"5bc8cdca0f10750001d70716","Control",1865,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",2898,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",1854,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",1536,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",1279,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",1180,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",1959,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",3549,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",1557,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",1361,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",4424,"not presented","Prolific","JOL",1
"5bc8cdca0f10750001d70716","Control",1915,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",1338,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",1346,"not presented","Prolific","JOL",0
"5bc8cdca0f10750001d70716","Control",2548,"not presented","Prolific","JOL",1
"5bc8cdca0f10750001d70716","Control",3474,"not presented","Prolific","JOL",0
"5bda523e0bde3200017055ca","Control",3654,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",4978,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",3474,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",2155,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",1784,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",1678,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",2073,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",2146,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",1726,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",3502,"not presented","Prolific","Read",1
"5bda523e0bde3200017055ca","Control",1834,"not presented","Prolific","Read",1
"5bda523e0bde3200017055ca","Control",1632,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",1856,"not presented","Prolific","Read",1
"5bda523e0bde3200017055ca","Control",1776,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",2072,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",1687,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",1580,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",3179,"not presented","Prolific","Read",1
"5bda523e0bde3200017055ca","Control",1589,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",1499,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",1387,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",2352,"not presented","Prolific","Read",1
"5bda523e0bde3200017055ca","Control",1733,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",1651,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",2901,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",11989,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",2906,"not presented","Prolific","Read",1
"5bda523e0bde3200017055ca","Control",1774,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",1633,"not presented","Prolific","Read",0
"5bda523e0bde3200017055ca","Control",1438,"not presented","Prolific","Read",0
"5bddcde7072d980001a8a9cf","Control",3733,"not presented","Prolific","Read",0
"5bddcde7072d980001a8a9cf","Control",2395,"not presented","Prolific","Read",0
"5bddcde7072d980001a8a9cf","Control",2554,"not presented","Prolific","Read",0
"5bddcde7072d980001a8a9cf","Control",2824,"not presented","Prolific","Read",0
"5bddcde7072d980001a8a9cf","Control",2633,"not presented","Prolific","Read",1
"5bddcde7072d980001a8a9cf","Control",3245,"not presented","Prolific","Read",0
"5bddcde7072d980001a8a9cf","Control",1895,"not presented","Prolific","Read",0
"5bddcde7072d980001a8a9cf","Control",2286,"not presented","Prolific","Read",1
"5bddcde7072d980001a8a9cf","Control",2125,"not presented","Prolific","Read",0
"5bddcde7072d980001a8a9cf","Control",2686,"not presented","Prolific","Read",0
