"Username","control","Response.RT","Direction","source","Scored","encoding"
"63d3fb133808efad214ccce1","Presented",1467,"F","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Presented",1497,"U","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Presented",1253,"F","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Presented",2403,"F","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Presented",1431,"F","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Presented",1554,"F","Prolific",0,"JOL"
"63d3fb133808efad214ccce1","Presented",1420,"F","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Presented",1504,"F","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Presented",1409,"U","Prolific",0,"JOL"
"63d3fb133808efad214ccce1","Presented",1410,"U","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Presented",1819,"U","Prolific",0,"JOL"
"63d3fb133808efad214ccce1","Presented",1318,"U","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Presented",1430,"F","Prolific",0,"JOL"
"63d3fb133808efad214ccce1","Presented",1286,"F","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Presented",4366,"F","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Presented",1639,"U","Prolific",0,"JOL"
"63d3fb133808efad214ccce1","Presented",1062,"U","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Presented",1175,"F","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Presented",1824,"F","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Presented",1548,"U","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Presented",1012,"U","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Presented",3441,"F","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Presented",1635,"U","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Control",9467,"not presented","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Control",1926,"not presented","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Control",1605,"not presented","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Control",1774,"not presented","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Control",1335,"not presented","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Control",2018,"not presented","Prolific",0,"JOL"
"63d3fb133808efad214ccce1","Control",1298,"not presented","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Control",1789,"not presented","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Control",1101,"not presented","Prolific",0,"JOL"
"63d3fb133808efad214ccce1","Control",1005,"not presented","Prolific",0,"JOL"
"63d3fb133808efad214ccce1","Control",1419,"not presented","Prolific",0,"JOL"
"63d3fb133808efad214ccce1","Control",4659,"not presented","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Control",1838,"not presented","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Control",1339,"not presented","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Control",1373,"not presented","Prolific",0,"JOL"
"63d3fb133808efad214ccce1","Control",3111,"not presented","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Control",1358,"not presented","Prolific",0,"JOL"
"63d3fb133808efad214ccce1","Control",1355,"not presented","Prolific",0,"JOL"
"63d3fb133808efad214ccce1","Control",3049,"not presented","Prolific",0,"JOL"
"63d3fb133808efad214ccce1","Control",1392,"not presented","Prolific",0,"JOL"
"63d3fb133808efad214ccce1","Control",1120,"not presented","Prolific",0,"JOL"
"63d3fb133808efad214ccce1","Control",1671,"not presented","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Control",1381,"not presented","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Control",1388,"not presented","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Control",1660,"not presented","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Control",1486,"not presented","Prolific",1,"JOL"
"63d3fb133808efad214ccce1","Control",2098,"not presented","Prolific",0,"JOL"
"63d3fb133808efad214ccce1","Control",1577,"not presented","Prolific",0,"JOL"
"63d3fb133808efad214ccce1","Control",1178,"not presented","Prolific",0,"JOL"
"63d3fb133808efad214ccce1","Control",1616,"not presented","Prolific",1,"JOL"
"63d79c1136770259780aac5b","Presented",6827,"U","Prolific",0,"Read"
"63d79c1136770259780aac5b","Presented",8643,"U","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",2612,"F","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",3983,"F","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",3673,"U","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",3785,"F","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",2844,"U","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",3211,"F","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",3401,"F","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",4340,"F","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",4316,"U","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",2198,"U","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",3441,"F","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",4832,"F","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",8698,"U","Prolific",0,"Read"
"63d79c1136770259780aac5b","Presented",5623,"F","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",6434,"U","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",2281,"F","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",2177,"U","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",7126,"F","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",4134,"U","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",3418,"U","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",2220,"F","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",5857,"U","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",2542,"F","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",2033,"U","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",5627,"F","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",4362,"U","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",4780,"U","Prolific",1,"Read"
"63d79c1136770259780aac5b","Presented",2214,"F","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",3171,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",3878,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",5368,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",2159,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",3011,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",3279,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",7081,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",2048,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",2037,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",4583,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",9804,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",6995,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",6581,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",2057,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",5475,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",7404,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",5978,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",2756,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",2903,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",1988,"not presented","Prolific",0,"Read"
"63d79c1136770259780aac5b","Control",2094,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",3680,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",3699,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",3493,"not presented","Prolific",0,"Read"
"63d79c1136770259780aac5b","Control",2413,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",5268,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",5693,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",7737,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",2925,"not presented","Prolific",1,"Read"
"63d79c1136770259780aac5b","Control",4905,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2926,"U","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2489,"F","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2140,"U","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2229,"F","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2269,"U","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2096,"U","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2775,"U","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2202,"F","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2302,"U","Prolific",0,"Read"
"63d84783f7fe723209b60108","Presented",2158,"F","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",1998,"F","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2358,"F","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2154,"F","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",1988,"F","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2693,"F","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2252,"U","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2301,"U","Prolific",0,"Read"
"63d84783f7fe723209b60108","Presented",4019,"U","Prolific",0,"Read"
"63d84783f7fe723209b60108","Presented",1964,"U","Prolific",0,"Read"
"63d84783f7fe723209b60108","Presented",2236,"F","Prolific",0,"Read"
"63d84783f7fe723209b60108","Presented",2389,"F","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2221,"F","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2460,"U","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2144,"U","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2376,"F","Prolific",0,"Read"
"63d84783f7fe723209b60108","Presented",4321,"F","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2330,"U","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2321,"U","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",2208,"F","Prolific",1,"Read"
"63d84783f7fe723209b60108","Presented",3016,"U","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",2384,"not presented","Prolific",0,"Read"
"63d84783f7fe723209b60108","Control",2834,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",2187,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",2192,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",2289,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",2062,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",2299,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",2467,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",1969,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",2287,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",2111,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",3094,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",2116,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",2216,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",2040,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",2131,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",2263,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",2472,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",2025,"not presented","Prolific",0,"Read"
"63d84783f7fe723209b60108","Control",2079,"not presented","Prolific",0,"Read"
"63d84783f7fe723209b60108","Control",2530,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",2125,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",1986,"not presented","Prolific",0,"Read"
"63d84783f7fe723209b60108","Control",2527,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",2347,"not presented","Prolific",0,"Read"
"63d84783f7fe723209b60108","Control",2160,"not presented","Prolific",0,"Read"
"63d84783f7fe723209b60108","Control",3793,"not presented","Prolific",1,"Read"
"63d84783f7fe723209b60108","Control",3533,"not presented","Prolific",0,"Read"
"63d84783f7fe723209b60108","Control",2407,"not presented","Prolific",0,"Read"
"63d84783f7fe723209b60108","Control",1995,"not presented","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",9137,"U","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Presented",2228,"F","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",4899,"U","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Presented",2053,"F","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Presented",2589,"U","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",2027,"U","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",1861,"U","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",1906,"F","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",2486,"U","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Presented",3698,"F","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",52553,"F","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Presented",2533,"F","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",1969,"F","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",3189,"F","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",1564,"F","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",3212,"U","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Presented",1728,"U","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",3501,"U","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",1161,"U","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",1906,"F","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",3061,"F","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Presented",4400,"F","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",3040,"U","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",3098,"U","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Presented",1283,"F","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",2442,"F","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Presented",3383,"U","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",3843,"U","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",1378,"F","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Presented",2955,"U","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",27943,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",21417,"not presented","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Control",40673,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",4224,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",4592,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",3605,"not presented","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Control",3617,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",3865,"not presented","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Control",3613,"not presented","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Control",4381,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",2704,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",3634,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",2536,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",69379,"not presented","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Control",2510,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",1927,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",1995,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",2498,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",2962,"not presented","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Control",2169,"not presented","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Control",1762,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",2086,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",2329,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",2740,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",1587,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",1421,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",1628,"not presented","Prolific",0,"Read"
"63e5a0133125d432382a8b70","Control",1958,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",1694,"not presented","Prolific",1,"Read"
"63e5a0133125d432382a8b70","Control",1346,"not presented","Prolific",1,"Read"
"63e6378e04ade071ebf9ff9c","Presented",2936,"U","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",4155,"F","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2693,"U","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2284,"F","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",3060,"U","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2727,"U","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2081,"U","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2127,"F","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2132,"U","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2696,"F","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",4605,"F","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2669,"F","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2522,"F","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2940,"F","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2910,"F","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2928,"U","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",3293,"U","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",3780,"U","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",5093,"U","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2998,"F","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2054,"F","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",4063,"F","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2084,"U","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2312,"U","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2540,"F","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",3500,"F","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2517,"U","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",3152,"U","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2343,"F","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Presented",2256,"U","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Control",5990,"not presented","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Control",4464,"not presented","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Control",2805,"not presented","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Control",3239,"not presented","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Control",4207,"not presented","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Control",3504,"not presented","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Control",3233,"not presented","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Control",2546,"not presented","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Control",2950,"not presented","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Control",3186,"not presented","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Control",2939,"not presented","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Control",2164,"not presented","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Control",3091,"not presented","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Control",2843,"not presented","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Control",3835,"not presented","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Control",3371,"not presented","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Control",2229,"not presented","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Control",2857,"not presented","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Control",2133,"not presented","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Control",2339,"not presented","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Control",3168,"not presented","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Control",3083,"not presented","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Control",2466,"not presented","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Control",2861,"not presented","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Control",2404,"not presented","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Control",2924,"not presented","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Control",2483,"not presented","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Control",2311,"not presented","Prolific",1,"JOL"
"63e6378e04ade071ebf9ff9c","Control",2264,"not presented","Prolific",0,"JOL"
"63e6378e04ade071ebf9ff9c","Control",4446,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1333,"U","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1016,"U","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",2927,"F","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1622,"F","Prolific",0,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1500,"U","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1022,"F","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1633,"U","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1110,"F","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",2292,"F","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",3457,"F","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1113,"U","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1433,"U","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1624,"F","Prolific",0,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1204,"F","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",4109,"U","Prolific",0,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",3353,"F","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1089,"U","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1463,"F","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1141,"U","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1594,"F","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1333,"U","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1767,"U","Prolific",0,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1611,"F","Prolific",0,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1364,"U","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1481,"F","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1232,"U","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1861,"F","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1194,"U","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1344,"U","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Presented",1215,"F","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1589,"not presented","Prolific",0,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1275,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1059,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1849,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1205,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1299,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1591,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1047,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1861,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1025,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",4997,"not presented","Prolific",0,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1048,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1308,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1389,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1181,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",2851,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1319,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1219,"not presented","Prolific",0,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1437,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",4592,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",3180,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",2710,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1625,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1161,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",2923,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1001,"not presented","Prolific",1,"JOL"
"63ea4662f4e1ea423bdc93f9","Control",1733,"not presented","Prolific",1,"JOL"
