"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1"
"W10057641NS","","stripes",1,"Read","lion","Study1","M","Study Phase",107,"Recall1"
"w10062326CT","stripes","stripes",1,"Read","lion","Study1","M","Study Phase",1798,"Recall1"
"w10080028_sac","stripes","stripes",1,"Read","lion","Study1","M","Study Phase",1344,"Recall1"
"w10085225L.S","car","stripes",1,"Read","lion","Study1","M","Study Phase",797,"Recall1"
"w10101381_mgk","stripe","stripes",1,"Read","lion","Study1","M","Study Phase",3537,"Recall1"
"w10118390Eh","roar","stripes",1,"Read","lion","Study1","M","Study Phase",547,"Recall1"
"w10128215_bnc","","stripes",1,"Read","lion","Study1","M","Study Phase",1460,"Recall1"
"w10133134_lpc","stripes","stripes",1,"Read","lion","Study1","M","Study Phase",1580,"Recall1"
"w10143398_abc","stripes","stripes",1,"Read","lion","Study1","M","Study Phase",2049,"Recall1"
"w10157282_HBR","mane ","stripes",1,"Read","lion","Study1","M","Study Phase",1253,"Recall1"
"10143815SK","","fiction",1,"Read","listen","Study1","U","Study Phase",2445,"Recall1"
"BrettThompson","talk","fiction",1,"Read Recall","listen","Study1","U","Study Phase",63610,"Recall1"
"BrookeMask","","fiction",1,"Read Recall","listen","Study1","U","Study Phase",438,"Recall1"
"jasminesherman","","fiction",1,"Read Recall","listen","Study1","U","Study Phase",806,"Recall1"
"NicolasMunoz","","fiction",1,"Read Recall","listen","Study1","U","Study Phase",3688,"Recall1"
"TaravionCosey","fiction ","fiction",1,"Read Recall","listen","Study1","U","Study Phase",25016,"Recall1"
"w10046339_pw","hear","fiction",1,"Read","listen","Study1","U","Study Phase",1792,"Recall1"
"W10057641NS","hear","fiction",1,"Read","listen","Study1","U","Study Phase",285,"Recall1"
"w10062326CT","hear","fiction",1,"Read","listen","Study1","U","Study Phase",1895,"Recall1"
"w10080028_sac","","fiction",1,"Read","listen","Study1","U","Study Phase",1353,"Recall1"
"w10085225L.S","hear","fiction",1,"Read","listen","Study1","U","Study Phase",14107,"Recall1"
"w10101381_mgk","?","fiction",1,"Read","listen","Study1","U","Study Phase",2305,"Recall1"
"w10118390Eh","ear","fiction",1,"Read","listen","Study1","U","Study Phase",783,"Recall1"
"w10128215_bnc","hear","fiction",1,"Read","listen","Study1","U","Study Phase",1756,"Recall1"
"w10133134_lpc","talk","fiction",1,"Read","listen","Study1","U","Study Phase",1084,"Recall1"
"w10143398_abc","quiet","fiction",1,"Read","listen","Study1","U","Study Phase",2867,"Recall1"
"w10157282_HBR","talk","fiction",1,"Read","listen","Study1","U","Study Phase",2395,"Recall1"
"10143815SK","","trash",1,"Read","litter","Study1","F","Study Phase",1979,"Recall1"
"BrettThompson","trash","trash",1,"Read Recall","litter","Study1","F","Study Phase",2315,"Recall1"
"BrookeMask","box","trash",1,"Read Recall","litter","Study1","F","Study Phase",650,"Recall1"
"jasminesherman","","trash",1,"Read Recall","litter","Study1","F","Study Phase",799,"Recall1"
"NicolasMunoz","","trash",1,"Read Recall","litter","Study1","F","Study Phase",1039,"Recall1"
"TaravionCosey","trash","trash",1,"Read Recall","litter","Study1","F","Study Phase",7560,"Recall1"
"w10046339_pw","trash","trash",1,"Read","litter","Study1","F","Study Phase",1750,"Recall1"
"W10057641NS","","trash",1,"Read","litter","Study1","F","Study Phase",273,"Recall1"
"w10062326CT","box","trash",1,"Read","litter","Study1","F","Study Phase",1339,"Recall1"
"w10080028_sac","trash","trash",1,"Read","litter","Study1","F","Study Phase",1139,"Recall1"
"w10085225L.S","trash","trash",1,"Read","litter","Study1","F","Study Phase",500,"Recall1"
"w10101381_mgk","?","trash",1,"Read","litter","Study1","F","Study Phase",2761,"Recall1"
"w10118390Eh","box","trash",1,"Read","litter","Study1","F","Study Phase",588,"Recall1"
"w10128215_bnc","trash","trash",1,"Read","litter","Study1","F","Study Phase",1119,"Recall1"
"w10133134_lpc","trash","trash",1,"Read","litter","Study1","F","Study Phase",1141,"Recall1"
"w10143398_abc","trash","trash",1,"Read","litter","Study1","F","Study Phase",2161,"Recall1"
"w10157282_HBR","trash","trash",1,"Read","litter","Study1","F","Study Phase",982,"Recall1"
"10143815SK","moot","phone",1,"Read","maze","Study1","U","Study Phase",1271,"Recall1"
"BrettThompson","puzzle","phone",1,"Read Recall","maze","Study1","U","Study Phase",2769,"Recall1"
"BrookeMask","phone","phone",1,"Read Recall","maze","Study1","U","Study Phase",2188,"Recall1"
"jasminesherman","","phone",1,"Read Recall","maze","Study1","U","Study Phase",813,"Recall1"
"NicolasMunoz","runner","phone",1,"Read Recall","maze","Study1","U","Study Phase",948,"Recall1"
"TaravionCosey","phone ","phone",1,"Read Recall","maze","Study1","U","Study Phase",7756,"Recall1"
"w10046339_pw","clear","phone",1,"Read","maze","Study1","U","Study Phase",2139,"Recall1"
"W10057641NS","","phone",1,"Read","maze","Study1","U","Study Phase",266,"Recall1"
"w10062326CT","phone","phone",1,"Read","maze","Study1","U","Study Phase",55020,"Recall1"
"w10080028_sac","phone ","phone",1,"Read","maze","Study1","U","Study Phase",1285,"Recall1"
"w10085225L.S","corn","phone",1,"Read","maze","Study1","U","Study Phase",2002,"Recall1"
"w10101381_mgk","phone","phone",1,"Read","maze","Study1","U","Study Phase",2174,"Recall1"
"w10118390Eh","corn","phone",1,"Read","maze","Study1","U","Study Phase",414,"Recall1"
"w10128215_bnc","corn","phone",1,"Read","maze","Study1","U","Study Phase",1675,"Recall1"
"w10133134_lpc","phone","phone",1,"Read","maze","Study1","U","Study Phase",1720,"Recall1"
"w10143398_abc","idk","phone",1,"Read","maze","Study1","U","Study Phase",2940,"Recall1"
"w10157282_HBR","path","phone",1,"Read","maze","Study1","U","Study Phase",994,"Recall1"
"10143815SK","","keys",1,"Read","meat","Study1","U","Study Phase",1486,"Recall1"
"BrettThompson","steak","keys",1,"Read Recall","meat","Study1","U","Study Phase",7026,"Recall1"
"BrookeMask","keys","keys",1,"Read Recall","meat","Study1","U","Study Phase",4140,"Recall1"
"jasminesherman","","keys",1,"Read Recall","meat","Study1","U","Study Phase",1983,"Recall1"
"NicolasMunoz","","keys",1,"Read Recall","meat","Study1","U","Study Phase",968,"Recall1"
"TaravionCosey","vegetables ","keys",1,"Read Recall","meat","Study1","U","Study Phase",13156,"Recall1"
"w10046339_pw","cut","keys",1,"Read","meat","Study1","U","Study Phase",1592,"Recall1"
"W10057641NS","","keys",1,"Read","meat","Study1","U","Study Phase",257,"Recall1"
"w10062326CT","food","keys",1,"Read","meat","Study1","U","Study Phase",35833,"Recall1"
"w10080028_sac","key","keys",1,"Read","meat","Study1","U","Study Phase",1307,"Recall1"
"w10085225L.S","cow","keys",1,"Read","meat","Study1","U","Study Phase",709,"Recall1"
"w10101381_mgk","?","keys",1,"Read","meat","Study1","U","Study Phase",860,"Recall1"
"w10118390Eh","animal","keys",1,"Read","meat","Study1","U","Study Phase",463,"Recall1"
"w10128215_bnc","","keys",1,"Read","meat","Study1","U","Study Phase",1382,"Recall1"
"w10133134_lpc","bang","keys",1,"Read","meat","Study1","U","Study Phase",2541,"Recall1"
"w10143398_abc","fuzzy","keys",1,"Read","meat","Study1","U","Study Phase",2671,"Recall1"
"w10157282_HBR","loaf","keys",1,"Read","meat","Study1","U","Study Phase",1165,"Recall1"
"10143815SK","marrow","maroon",1,"Read","mirror","Study1","U","Study Phase",1896,"Recall1"
"BrettThompson","moron","maroon",1,"Read Recall","mirror","Study1","U","Study Phase",1850,"Recall1"
"BrookeMask","car","maroon",1,"Read Recall","mirror","Study1","U","Study Phase",1262,"Recall1"
"jasminesherman","","maroon",1,"Read Recall","mirror","Study1","U","Study Phase",1051,"Recall1"
"NicolasMunoz","","maroon",1,"Read Recall","mirror","Study1","U","Study Phase",670,"Recall1"
"TaravionCosey","maroon ","maroon",1,"Read Recall","mirror","Study1","U","Study Phase",9701,"Recall1"
"w10046339_pw","maroon","maroon",1,"Read","mirror","Study1","U","Study Phase",4586,"Recall1"
"W10057641NS","","maroon",1,"Read","mirror","Study1","U","Study Phase",229,"Recall1"
"w10062326CT","maroon","maroon",1,"Read","mirror","Study1","U","Study Phase",3816,"Recall1"
"w10080028_sac","maroon","maroon",1,"Read","mirror","Study1","U","Study Phase",1365,"Recall1"
"w10085225L.S","wall","maroon",1,"Read","mirror","Study1","U","Study Phase",852,"Recall1"
"w10101381_mgk","?","maroon",1,"Read","mirror","Study1","U","Study Phase",2265,"Recall1"
"w10118390Eh","children","maroon",1,"Read","mirror","Study1","U","Study Phase",530,"Recall1"
"w10128215_bnc","","maroon",1,"Read","mirror","Study1","U","Study Phase",1438,"Recall1"
"w10133134_lpc","maroon","maroon",1,"Read","mirror","Study1","U","Study Phase",959,"Recall1"
"w10143398_abc","maroon","maroon",1,"Read","mirror","Study1","U","Study Phase",2799,"Recall1"
"w10157282_HBR","","maroon",1,"Read","mirror","Study1","U","Study Phase",1296,"Recall1"
"10143815SK","","donkey",1,"Read","mule","Study1","F","Study Phase",2313,"Recall1"
"10143815SK","","donkey",1,"Read","mule","Study1","F","Study Phase",2386,"Recall1"
"BrettThompson","donkey","donkey",1,"Read Recall","mule","Study1","F","Study Phase",2509,"Recall1"
"BrettThompson","horse","donkey",1,"Read Recall","mule","Study1","F","Study Phase",2531,"Recall1"
"BrookeMask","donkey","donkey",1,"Read Recall","mule","Study1","F","Study Phase",632,"Recall1"
"BrookeMask","donkey","donkey",1,"Read Recall","mule","Study1","F","Study Phase",996,"Recall1"
"jasminesherman","horse ","donkey",1,"Read Recall","mule","Study1","F","Study Phase",954,"Recall1"
"jasminesherman","","donkey",1,"Read Recall","mule","Study1","F","Study Phase",634,"Recall1"
"NicolasMunoz","donke","donkey",1,"Read Recall","mule","Study1","F","Study Phase",1203,"Recall1"
"NicolasMunoz","donkey","donkey",1,"Read Recall","mule","Study1","F","Study Phase",1326,"Recall1"
"TaravionCosey","donkey ","donkey",1,"Read Recall","mule","Study1","F","Study Phase",7067,"Recall1"
"TaravionCosey","donkey ","donkey",1,"Read Recall","mule","Study1","F","Study Phase",11906,"Recall1"
"w10046339_pw","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1387,"Recall1"
"w10046339_pw","horse","donkey",1,"Read","mule","Study1","F","Study Phase",1674,"Recall1"
"W10057641NS","","donkey",1,"Read","mule","Study1","F","Study Phase",402,"Recall1"
"W10057641NS","","donkey",1,"Read","mule","Study1","F","Study Phase",171,"Recall1"
"w10062326CT","horse","donkey",1,"Read","mule","Study1","F","Study Phase",7718,"Recall1"
"w10062326CT","horse","donkey",1,"Read","mule","Study1","F","Study Phase",1260,"Recall1"
"w10080028_sac","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1579,"Recall1"
"w10080028_sac","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1662,"Recall1"
"w10085225L.S","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1386,"Recall1"
"w10085225L.S","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",859,"Recall1"
"w10101381_mgk","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1660,"Recall1"
"w10101381_mgk","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",988,"Recall1"
"w10118390Eh","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",731,"Recall1"
"w10118390Eh","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",2002,"Recall1"
"w10128215_bnc","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1517,"Recall1"
"w10128215_bnc","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1331,"Recall1"
"w10133134_lpc","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1112,"Recall1"
"w10133134_lpc","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1662,"Recall1"
"w10143398_abc","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1643,"Recall1"
"w10143398_abc","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",2880,"Recall1"
"w10157282_HBR","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1107,"Recall1"
"w10157282_HBR","donkey","donkey",1,"Read","mule","Study1","F","Study Phase",1266,"Recall1"
"10143815SK","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",49091,"Recall1"
"BrettThompson","sleep","sleep",1,"Read Recall","nap","Study1","F","Study Phase",2265,"Recall1"
"BrookeMask","sleep","sleep",1,"Read Recall","nap","Study1","F","Study Phase",825,"Recall1"
"jasminesherman","","sleep",1,"Read Recall","nap","Study1","F","Study Phase",478,"Recall1"
"NicolasMunoz","sleep","sleep",1,"Read Recall","nap","Study1","F","Study Phase",835,"Recall1"
"TaravionCosey","sleep ","sleep",1,"Read Recall","nap","Study1","F","Study Phase",18669,"Recall1"
"w10046339_pw","bed","sleep",1,"Read","nap","Study1","F","Study Phase",2194,"Recall1"
"W10057641NS","","sleep",1,"Read","nap","Study1","F","Study Phase",198,"Recall1"
"w10062326CT","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",1582,"Recall1"
"w10080028_sac","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",1482,"Recall1"
"w10085225L.S","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",844,"Recall1"
"w10101381_mgk","?","sleep",1,"Read","nap","Study1","F","Study Phase",2182,"Recall1"
"w10118390Eh","time","sleep",1,"Read","nap","Study1","F","Study Phase",465,"Recall1"
"w10128215_bnc","","sleep",1,"Read","nap","Study1","F","Study Phase",1371,"Recall1"
"w10133134_lpc","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",1036,"Recall1"
"w10143398_abc","idk","sleep",1,"Read","nap","Study1","F","Study Phase",953,"Recall1"
"w10157282_HBR","sleep","sleep",1,"Read","nap","Study1","F","Study Phase",1270,"Recall1"
"10143815SK","","flower",1,"Read","orchid","Study1","F","Study Phase",2004,"Recall1"
"BrettThompson","flower","flower",1,"Read Recall","orchid","Study1","F","Study Phase",2319,"Recall1"
"BrookeMask","flower","flower",1,"Read Recall","orchid","Study1","F","Study Phase",877,"Recall1"
"jasminesherman","flower","flower",1,"Read Recall","orchid","Study1","F","Study Phase",1741,"Recall1"
"NicolasMunoz","","flower",1,"Read Recall","orchid","Study1","F","Study Phase",1132,"Recall1"
"TaravionCosey","flower","flower",1,"Read Recall","orchid","Study1","F","Study Phase",8979,"Recall1"
"w10046339_pw","flower","flower",1,"Read","orchid","Study1","F","Study Phase",1807,"Recall1"
"W10057641NS","","flower",1,"Read","orchid","Study1","F","Study Phase",318,"Recall1"
"w10062326CT","flower","flower",1,"Read","orchid","Study1","F","Study Phase",1526,"Recall1"
"w10080028_sac","flower","flower",1,"Read","orchid","Study1","F","Study Phase",1422,"Recall1"
"w10085225L.S","idk","flower",1,"Read","orchid","Study1","F","Study Phase",849,"Recall1"
"w10101381_mgk","flower","flower",1,"Read","orchid","Study1","F","Study Phase",1488,"Recall1"
"w10118390Eh","flower","flower",1,"Read","orchid","Study1","F","Study Phase",535,"Recall1"
"w10128215_bnc","flower","flower",1,"Read","orchid","Study1","F","Study Phase",1128,"Recall1"
"w10133134_lpc","flower","flower",1,"Read","orchid","Study1","F","Study Phase",1160,"Recall1"
"w10143398_abc","flower","flower",1,"Read","orchid","Study1","F","Study Phase",1494,"Recall1"
"w10157282_HBR","flower","flower",1,"Read","orchid","Study1","F","Study Phase",386,"Recall1"
"10143815SK","","plant",1,"Read","root","Study1","F","Study Phase",2030,"Recall1"
"BrettThompson","plant","plant",1,"Read Recall","root","Study1","F","Study Phase",1721,"Recall1"
"BrookeMask","open","plant",1,"Read Recall","root","Study1","F","Study Phase",505,"Recall1"
"jasminesherman","","plant",1,"Read Recall","root","Study1","F","Study Phase",727,"Recall1"
"NicolasMunoz","","plant",1,"Read Recall","root","Study1","F","Study Phase",1069,"Recall1"
"TaravionCosey","plant","plant",1,"Read Recall","root","Study1","F","Study Phase",14267,"Recall1"
"w10046339_pw","tree","plant",1,"Read","root","Study1","F","Study Phase",1493,"Recall1"
"W10057641NS","","plant",1,"Read","root","Study1","F","Study Phase",239,"Recall1"
"w10062326CT","tree","plant",1,"Read","root","Study1","F","Study Phase",1166,"Recall1"
"w10080028_sac","plant","plant",1,"Read","root","Study1","F","Study Phase",1129,"Recall1"
"w10085225L.S","flower","plant",1,"Read","root","Study1","F","Study Phase",858,"Recall1"
"w10101381_mgk","plant","plant",1,"Read","root","Study1","F","Study Phase",2934,"Recall1"
"w10118390Eh","tree","plant",1,"Read","root","Study1","F","Study Phase",432,"Recall1"
"w10128215_bnc","tree","plant",1,"Read","root","Study1","F","Study Phase",1100,"Recall1"
"w10133134_lpc","plant","plant",1,"Read","root","Study1","F","Study Phase",1736,"Recall1"
"w10143398_abc","plant","plant",1,"Read","root","Study1","F","Study Phase",1421,"Recall1"
"w10157282_HBR","plant","plant",1,"Read","root","Study1","F","Study Phase",1794,"Recall1"
"10143815SK","","silk",1,"Read","rough","Study1","M","Study Phase",2696,"Recall1"
"BrettThompson","soft","silk",1,"Read Recall","rough","Study1","M","Study Phase",3572,"Recall1"
"BrookeMask","smooth","silk",1,"Read Recall","rough","Study1","M","Study Phase",1579,"Recall1"
"jasminesherman","","silk",1,"Read Recall","rough","Study1","M","Study Phase",561,"Recall1"
"NicolasMunoz","","silk",1,"Read Recall","rough","Study1","M","Study Phase",1070,"Recall1"
"TaravionCosey","silk","silk",1,"Read Recall","rough","Study1","M","Study Phase",5662,"Recall1"
"w10046339_pw","cotton","silk",1,"Read","rough","Study1","M","Study Phase",1721,"Recall1"
"W10057641NS","","silk",1,"Read","rough","Study1","M","Study Phase",217,"Recall1"
"w10062326CT","soft","silk",1,"Read","rough","Study1","M","Study Phase",2796,"Recall1"
"w10080028_sac","silk","silk",1,"Read","rough","Study1","M","Study Phase",1021,"Recall1"
"w10085225L.S","smooth","silk",1,"Read","rough","Study1","M","Study Phase",1591,"Recall1"
"w10101381_mgk","?","silk",1,"Read","rough","Study1","M","Study Phase",953,"Recall1"
"w10118390Eh","hard","silk",1,"Read","rough","Study1","M","Study Phase",622,"Recall1"
"w10128215_bnc","soft","silk",1,"Read","rough","Study1","M","Study Phase",1607,"Recall1"
"w10133134_lpc","silk","silk",1,"Read","rough","Study1","M","Study Phase",1524,"Recall1"
"w10143398_abc","silk","silk",1,"Read","rough","Study1","M","Study Phase",3559,"Recall1"
"w10157282_HBR","","silk",1,"Read","rough","Study1","M","Study Phase",806,"Recall1"
"10143815SK","head","head",1,"Read","scalp","Study1","F","Study Phase",2159,"Recall1"
